
CUSTOMMODULE9 ID,公司名称,价值,区,地址,城市,数据来源,标签,标记数字,注册资金,省,经营范围,联系电话,营销数据修改时间,营销数据修改者,营销数据创建时间,营销数据创建者,营销数据所有者,营销数据最近操作时间,营销进度,负责人,重复数据
zcrm_105530000001912071,绍兴兴田汽车销售有限公司,,,浙江省绍兴,,创新咨询/指南针,,,,,,18857558189/0574-89970960,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,沈宝龙,
zcrm_105530000001912072,绍兴星德汽车维修有限公司,,,浙江省绍兴,,创新咨询/指南针,,,,,,18858581112/0575-85681112,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,陈小秋,
zcrm_105530000001912073,绍兴县镇马汽车修理厂,,,浙江省绍兴,,创新咨询/指南针,,,,,,13606759846/0575-81173330,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,马正国,
zcrm_105530000001912074,绍兴县雅骏汽车维修中心,,,浙江省绍兴,,创新咨询/指南针,,,,,,15215962617/0575-85671617,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,金晓东,
zcrm_105530000001912075,绍兴县伟城汽车服务有限公司,,,浙江省绍兴,,创新咨询/指南针,,,,,,13588588451/0575-84888599,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,周小伟,
zcrm_105530000001912076,绍兴县通达轿车修理厂,,,浙江省绍兴市柯桥区平水镇车站路/通达轿车修理,,创新咨询/指南针,,,,,,15167578757/15005757118/0575-85738688,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,娄立君,
zcrm_105530000001912077,绍兴县钱清红卫轿修,,,浙江省绍兴,,创新咨询/指南针,,,,,,13587331121/0575-81178011,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,,
zcrm_105530000001912078,绍兴县凌丰轿车维修服务站,,,浙江省绍兴,,创新咨询/指南针,,,,,,13806751890/0575-84087999,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,凌才元,
zcrm_105530000001912079,绍兴县柯桥新青年轿车服务站,,,浙江省绍兴,,创新咨询/指南针,,,,,,13989559139/0575-84090578,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,商秀丽,84090578
zcrm_105530000001912080,绍兴县福全锐风汽车服务有限公司,,,浙江省绍兴市柯桥区福全镇信诚村56-60号/锐风汽车服务,,创新咨询/指南针,,,,,,15372535088,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,茹松,
zcrm_105530000001912081,绍兴县福全飞龙轿修,,,浙江省绍兴市柯桥区福全镇信诚村漓福公路旁/飞龙轿修,,创新咨询/指南针,,,,,,15988228227/0575-85463738,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,赵龙飞,
zcrm_105530000001912082,绍兴县大德汽车维修有限公司,,,浙江省绍兴,,创新咨询/指南针,,,,,,18857528302/0575-85512555,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,陈春晖,
zcrm_105530000001912083,绍兴县诚信汽车维修服务部,,,浙江省绍兴市柯桥区齐贤镇环镇东路东贤花园十字路口/诚信汽车维修,,创新咨询/指南针,,,,,,15857502819/15857501823,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,曹剑竹,
zcrm_105530000001912084,绍兴腾远自动变速箱维修中心,,,浙江省绍兴,,创新咨询/指南针,,,,,,15657532117,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,陈先锋,
zcrm_105530000001912085,绍兴顺丰汽车维修有限公司,,,浙江省绍兴市柯桥区兰亭镇贤家庄/顺丰汽修,,创新咨询/指南针,,,,,,13002633317/0575-88320965,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,陈剑国/经理,
zcrm_105530000001912086,绍兴市越城区宏远汽车修理部,,,浙江省绍兴市越城区霞西路商业一条街,,创新咨询/指南针,,,,,,13806741049/0574-85156344,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,谢国华,
zcrm_105530000001912087,绍兴市兴标轿车修理厂,,,浙江省绍兴,,创新咨询/指南针,,,,,,13867556338/0575-88009990,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,王年兴,
zcrm_105530000001912088,绍兴市新外贸轿车维修有限公司,,,浙江省绍兴市越城区河山桥城南大道与常禧路口（绍兴市新外贸轿车维修有限公司,,创新咨询/指南针,,,,,,13857518118/0575-88502111/88327111,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,卓斌/厂长,
zcrm_105530000001912089,绍兴市新纪元汽车维修中心,,,浙江省绍兴市越城区胜利西路快阁苑口（世外桃源大酒店对面）新纪元汽修,,创新咨询/指南针,,,,,,13306759515/0575-85173281,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,谢国鑫/经理,
zcrm_105530000001912090,绍兴市新城汽修厂,,,浙江省绍兴市越城区胜利西路阳明中学对面（华宇物流内）,,创新咨询/指南针,,,,,,13105759608,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,杜兴良/中心负责人,
zcrm_105530000001912091,绍兴市万众汽车修理厂,,,浙江省绍兴市越城区城南九里老车管所旁/万众汽修,,创新咨询/指南针,,,,,,13575544118/0575-88363044/88364794,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,尉海堂/厂长/业务经理,
zcrm_105530000001912092,绍兴市万兴汽车修理有限公司,,,浙江省绍兴市越城区新客运西站旁/万兴汽修,,创新咨询/指南针,,,,,,13157557098/13157569668/0578-88208508/88312928,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,章淑根,
zcrm_105530000001912093,绍兴市圣通汽车维修有限公司(很多了）,,,浙江省绍兴市越城区袍江经济开发区袍江百盛街百盛宾馆对面,,创新咨询/指南针,,,,,,15257595827,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,李先生,
zcrm_105530000001912094,绍兴市上虞区崧厦镇星恒汽车维修部,,,浙江省绍兴市上虞区崧厦镇御景华庭12幢103室-106/星恒汽修,,创新咨询/指南针,,,,,,18888716401,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,吕先生,
zcrm_105530000001912095,绍兴市上虞区道墟镇良良车行,,,浙江省绍兴市上虞区道墟镇五四工业区/良良车行,,创新咨询/指南针,,,,,,13676851126,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,陈水良,
zcrm_105530000001912096,绍兴市上虞区曹娥街道阿浩汽车修理厂,,,浙江省绍兴市上虞区曹娥街道大厂居委博文新村西首集体用房/阿浩汽修,,创新咨询/指南针,,,,,,15157565003,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,王先生,
zcrm_105530000001912097,绍兴市上虞区百官街道老面孔汽车维修部,,,浙江省绍兴市上虞区百官街道新叶家埭村原娥江粮站北/老面孔汽车维修,,创新咨询/指南针,,,,,,13095661866,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,梁先生,
zcrm_105530000001912098,绍兴市袍江平兴汽车维修部,,,浙江省绍兴市越城区马山镇车站路51号/平兴汽车维修,,创新咨询/指南针,,,,,,13625758091,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,王先生,
zcrm_105530000001912099,绍兴市铭驰汽车服务有限公司,,,浙江省绍兴市越城区阳明北路497号,,创新咨询/指南针,,,,,,13575588966/0575-88979695,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,董卫江,
zcrm_105530000001912100,绍兴市柯桥区马鞍镇张利汽修店,,,浙江省绍兴市柯桥区马鞍镇滨海小区开源路海大体育场里面/张利汽修,,创新咨询/指南针,,,,,,13486576281,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,张利,
zcrm_105530000001912101,绍兴市柯桥区柯桥平元汽车维修中心,,,浙江省绍兴市柯桥区柯桥街道万桑路1037-1039号浪琴湾公馆隔壁/平元汽修,,创新咨询/指南针,,,,,,18268772165,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,何先生,
zcrm_105530000001912102,绍兴市柯桥区柯桥进口汽车修理厂,,,浙江省绍兴,,创新咨询/指南针,,,,,,13505753038/0575-85887998,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,沈云来,
zcrm_105530000001912103,绍兴市柯桥区华舍仁德汽车维修店,,,浙江省绍兴市柯桥区华舍街道张溇村绸缎路164号/仁德汽车维修,,创新咨询/指南针,,,,,,13957599791,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,杨先生,
zcrm_105530000001912104,绍兴市柯桥区方俊汽车维修部,,,浙江省绍兴市柯桥区安昌镇安华村/方俊汽车维修,,创新咨询/指南针,,,,,,13626865026,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,沙先生,
zcrm_105530000001912105,绍兴市柯桥区博仁汽车维修有限公司,,,浙江省绍兴,,创新咨询/指南针,,,,,,13375750240/0575-84568711,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,李铁钢,
zcrm_105530000001912106,绍兴市柯桥区1=1汽车服务有限公司,,,浙江省绍兴,,创新咨询/指南针,,,,,,13735338048/0575-84213333,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,王铁丰,
zcrm_105530000001912107,绍兴市景鑫轿车修理有限公司,,,浙江省绍兴市越城区稽山街道平江南路2号/景鑫轿修,,创新咨询/指南针,,,,,,13705752247/13857586707/0575-85150389,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,宋卫中/经理,
zcrm_105530000001912108,绍兴市金手指汽车维修中心,,,浙江省绍兴市越城区常禧路110号,,创新咨询/指南针,,,,,,13305758048/0575-88927272,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,曹越明,
zcrm_105530000001912109,绍兴市佳通轿修,,,浙江省绍兴市越城区袍江洋江东路36号,,创新咨询/指南针,,,,,,13305751288/13806755255/0575-85154949,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,宋海兵/,
zcrm_105530000001912110,绍兴市华丰汽修,,,浙江省绍兴市越城区皋埠镇美食街华丰汽修,,创新咨询/指南针,,,,,,13676868925/0575-88648743,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,施越锋/,
zcrm_105530000001912111,绍兴市洪兴汽车维修有限公司,,,浙江省绍兴市越城区解放南路1611号/洪兴汽修,,创新咨询/指南针,,,,,,15336781559/15336781560/0575-88066370/85890507,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,茹红兴,
zcrm_105530000001912112,绍兴市国荣汽车修理,,,浙江省绍兴市越城区北海街道绍大线西郊路到底纺织对面,,创新咨询/指南针,,,,,,13735207979/0575-88800381,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,陈先生,
zcrm_105530000001912113,绍兴市光大汽车修理有限公司,,,浙江省绍兴,,创新咨询/指南针,,,,,,15925817638/0575-85193655,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,罗德锋,
zcrm_105530000001912114,绍兴市德众汽车维修有限公司,,,浙江省绍兴市越城区斗门镇袍江新区袍中路与329国道往东200米（凯明纺织厂内）德众汽车维修,,创新咨询/指南针,,,,,,13735278889/0575-88008883,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,吕赟/总经理,
zcrm_105530000001912115,绍兴市德胜汽车服务中心,,,浙江省绍兴,,创新咨询/指南针,,,,,,13675753735/0575-88750168,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,周扬,
zcrm_105530000001912116,绍兴市诚达汽车维修服务中心,,,浙江省绍兴市越城区胜利西路绍兴一中对面/诚达汽修,,创新咨询/指南针,,,,,,18957502192/0575-85153467,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,余卫兴,
zcrm_105530000001912117,绍兴市博斯卡汽车维修中心,,,浙江省绍兴市越城区会稽路571号/博斯卡汽车维修,,创新咨询/指南针,,,,,,18205857077,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,小程,
zcrm_105530000001912118,绍兴市安远汽配有限公司,,,绍兴市袍江元通汽配城8幢19号,,创新咨询/指南针,,,,,,13858457975/18057591311,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,,
zcrm_105530000001912119,绍兴世纪汽车维修服务中心,,,浙江省绍兴市柯桥区漓渚镇老汽车站内/世纪汽修,,创新咨询/指南针,,,,,,13858453608/18667508017/0575-84018682,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,金文明,
zcrm_105530000001912120,绍兴上虞区小拇指,,,绍兴市上虞区道墟镇人民西路杜浦村口,,创新咨询/指南针,,,,,,17357552520,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,,
zcrm_105530000001912121,绍兴瑞腾汽车维修有限公司,,,,,创新咨询/指南针,,,,,,13105853887,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,马超,
zcrm_105530000001912122,绍兴启辰汽修中心,,,绍兴市高新区皋阜镇银桥路195-203号,,创新咨询/指南针,,,,,,13486580905,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,,
zcrm_105530000001912123,绍兴明扬汽车维修中心,,,浙江省绍兴市越城区城南东光路31-35号/明扬汽修,,创新咨询/指南针,,,,,,13957550783/0575-88016705,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,丁军,
zcrm_105530000001912124,绍兴马山卫星轿修,,,浙江省绍兴市越城区马山镇宏大美安居东大门以北95-97号/卫星轿修,,创新咨询/指南针,,,,,,13587328933/0575-88172518,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,姚伟星,
zcrm_105530000001913725,绍兴路驰轿修,,,浙江省绍兴市越城区府山街道朝皇路/路驰轿修,,创新咨询/指南针,,,,,,13625756216,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,胡先生,
zcrm_105530000001913726,绍兴灵致汽车维修服务站,,,浙江省绍兴,,创新咨询/指南针,,,,,,18267577729/13221500632,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,傅建锋,
zcrm_105530000001913727,绍兴老张大车修理,,,浙江省绍兴市越城区二环北路与越东路交叉口向西50米/老张大车修理,,创新咨询/指南针,,,,,,13065761986,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,张老板,
zcrm_105530000001913728,绍兴老沈汽配汽修,,,浙江省绍兴市上虞区章镇镇冯村车站红绿灯口老沈汽配总汇,,创新咨询/指南针,,,,,,13735325568/0575-82091276,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,沈宏剑,
zcrm_105530000001913729,绍兴柯桥区华舍隆耀汽车修理部,,,浙江省绍兴,,创新咨询/指南针,,,,,,13017738768/13017734938,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,马剑锋,
zcrm_105530000001913730,绍兴柯桥安昌镇越通汽车专业维修养护中心,,,浙江省绍兴市柯桥区安昌镇前畈村勤业工业园8幢9单元/越通汽车维修,,创新咨询/指南针,,,,,,13957530664,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,蔡先生,
zcrm_105530000001913731,绍兴精工汽修,,,浙江省绍兴市柯桥区柯岩街道柯南大道唐宋酒业斜对面/精工汽修,,创新咨询/指南针,,,,,,13754345613,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,裴青龙,
zcrm_105530000001913732,绍兴高新区驰耐普汽车养护中心,,,浙江省绍兴市越城区稽山街道剡西路499号,,创新咨询/指南针,,,,,,13957500016,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,陈先生,
zcrm_105530000001913733,绍兴富达汽修,,,浙江省绍兴市柯桥区柯桥国际物流东门至北150米/富达汽修,,创新咨询/指南针,,,,,,13735307506,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,徐文领,
zcrm_105530000001913734,绍兴东浦兴达汽配修理行,,,浙江省绍兴市越城区东浦镇金川路3号,,创新咨询/指南针,,,,,,13065552207/0575-85193833/85192275,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,余老板/,
zcrm_105530000001913735,绍兴德胜轿修有限公司,,,绍兴市柯桥区，秋瑾路,,创新咨询/指南针,,,,,,84620066,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,,
zcrm_105530000001913736,绍兴博逸汽车服务有限公司,,,浙江省绍兴,,创新咨询/指南针,,,,,,15167028851/0575-88269133,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,蒋裕军,
zcrm_105530000001913737,绍兴奔德汽车维修有限公司,,,浙江省绍兴,,创新咨询/指南针,,,,,,13655859015/0575-84889015,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,唐卫胜,
zcrm_105530000001913738,绍兴宝通轿车维修服务有限公司,,,浙江省绍兴市越城区塔山街道中兴南路918号（国家电网旁）宝通轿车维修,,创新咨询/指南针,,,,,,13656855518/0575-85001988,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,姚明/总经理,
zcrm_105530000001913739,绍兴安昌昌诚轿修,,,浙江省绍兴市柯桥区安昌镇国际加油站向西600米/昌诚轿修,,创新咨询/指南针,,,,,,13157587742/0575-85715806,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,陈祖刚,
zcrm_105530000001913740,绍兴阿伟汽车修理,,,浙江省绍兴市越城区城南大道越都加油站旁/阿伟汽修,,创新咨询/指南针,,,,,,13325753272/0574-85808290/85335106,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,阿伟,
zcrm_105530000001913741,少林轿车维修,,,,,创新咨询/指南针,,,,,,13736321713,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,,
zcrm_105530000001913742,尚佳汽车服务,,,,,创新咨询/指南针,,,,,,1519000400,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,,
zcrm_105530000001913743,尚车族汽车服务中心,,,,,创新咨询/指南针,,,,,,13405025199,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,,
zcrm_105530000001913744,上虞小邵汽车修理,,,浙江省绍兴市上虞区沥海镇海滨大道（老派出所对面）/小邵汽车修理,,创新咨询/指南针,,,,,,15857566049/13486594680,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,邵培地,
zcrm_105530000001913745,上虞崧厦汽车维修服务中心,,,浙江省绍兴市上虞区崧厦镇镇中学对面（新兴桥向汽车东站方向/300米）崧厦汽车维修,,创新咨询/指南针,,,,,,13732489531/0575-82663855,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,王飞,
zcrm_105530000001913746,上虞市正州汽车修理,,,浙江省绍兴市上虞区小越329国道旁上虞汽车城/正州汽车修理,,创新咨询/指南针,,,,,,13758526186/0575-82038390/82717818,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,贾正桥,
zcrm_105530000001913747,上虞市章镇东方汽车修配厂,,,浙江省绍兴市上虞区章镇镇上三高速章镇道口向南200米/东方汽车修配厂,,创新咨询/指南针,,,,,,13858580028/0575-82094962,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,王伯军,
zcrm_105530000001913748,上虞市运输修理有限公司,,,浙江省绍兴市上虞区区百官街道二号桥/上虞市运输修理有限公司,,创新咨询/指南针,,,,,,13806762299/0575-82212350,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,老板,
zcrm_105530000001913749,上虞市右转弯轿车维修中心,,,浙江省绍兴市上虞区曹娥街道渡江路62号（渡江大酒店旁）右转弯轿车维修,,创新咨询/指南针,,,,,,13858583005/0575-82157373,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,严高峰/总经理,
zcrm_105530000001913750,上虞市小强修理厂,,,浙江省绍兴市上虞区曹娥街道渡江路93号/小强修理厂,,创新咨询/指南针,,,,,,13905852838/18657521886/0575-82163559,2018-04-11 11:46 ,零克,2018-04-11 09:06 ,零克,零克,2018-04-11 11:46 ,,潘小强/刘秋红,
